Component_ID,Lot_ID,Iddq_uA_0h,Iddq_uA_24h,Iddq_uA_96h,Iddq_uA_168h,Leakage_nA_0h,Leakage_nA_24h,Leakage_nA_96h,Leakage_nA_168h,PropDelay_ns_0h,PropDelay_ns_24h,PropDelay_ns_96h,PropDelay_ns_168h,Ground_Truth
COMP_00011,LOT_00,12.858444692053641,26.56078662343631,12.96400550095794,13.602351651242913,539.3115778811252,562.2881864516556,558.1210121402905,545.1848638257981,3.4275596838275306,3.464390266100401,3.4207248975757585,3.4565305478157535,Sensor_Glitch
COMP_00012,LOT_00,12.544581713735132,12.457146452028296,13.26450348067129,13.16088306746019,551.5508111741974,566.5843508934889,540.3310991706478,551.2033961155126,3.329035328629369,3.297188755354408,3.3375703022300796,3.3718707808021344,Normal
COMP_00013,LOT_00,14.07261112490594,78.1951979329264,99.56079749697246,103.077864757844,537.4869813891765,537.4140943844695,547.7946763908268,564.8830225928311,3.2830172654141707,3.350653378486701,3.349356078038687,3.4200673902764183,Dynamic_Outlier
COMP_00014,LOT_00,13.281103092051325,13.238472477003366,13.292610503071316,13.332920669705558,512.4943773255713,538.353612412813,85.91690095801192,563.7707557156314,3.2878276910818354,3.3221447105196424,3.3429353871381515,3.3269319323546265,Sensor_Glitch
COMP_00015,LOT_00,13.506464575317935,13.082998520235785,13.30418095074988,12.771409066634728,535.8004646774727,557.1769758305805,565.4779649816257,542.5757582167029,3.3007576615831598,3.3257189998706553,3.3627415269561656,3.3717199718494504,Normal
COMP_00016,LOT_00,13.258452428026812,12.769450234052789,13.198881198364022,13.365569321938196,526.3000044618499,555.3370482384776,540.3758564027395,584.5260784339246,3.265917911568249,3.232407202248413,3.329055975016166,3.318215036930096,Normal
COMP_00017,LOT_00,12.85046510946722,11.870450739134318,12.719536679611645,13.18111369815947,520.837496560877,513.8700226061198,530.5342336564709,513.255789259512,3.2752853607603565,3.246520003180587,3.258026354933521,3.308438421665153,Normal
COMP_00018,LOT_00,14.230561995885715,14.220519461497288,13.782908501133218,13.462070763314983,516.58122037452,564.6671507139547,538.0424241691145,536.3533298460036,3.27380216440964,10.641525039996433,15.702165599219615,19.005688237098845,Timing_Outlier
COMP_00019,LOT_00,12.61279424793462,13.359670975734428,13.109153345304904,13.484995923644087,497.51165945457313,504.4838368451823,545.6002265327913,533.0540076559487,3.332705260133134,3.354694233871903,3.3682316910770513,3.400879207641672,Normal
COMP_00020,LOT_00,13.039709530922174,13.78043775317647,13.547132396220023,13.628484917535392,554.1446021782082,1856.7416852747629,2677.694823596414,5567.682477836049,3.2722857464499815,3.3243714019675084,3.3346326616377606,3.383516168646263,Leakage_Only_Outlier
COMP_00021,LOT_00,13.233026694059273,13.093349927585232,13.691390190335799,13.476733314303969,534.8055255425162,548.753228323274,530.4212993715065,549.8994226115634,3.2891290568925564,3.346265073711135,3.3630104068744555,3.3506518977218476,Normal
COMP_00022,LOT_00,12.396298957628433,12.869334476168294,13.293088059438844,12.740627525683385,625.303808907992,653.609046672284,643.7919097075328,651.5919808411575,3.387733702077698,3.4109184373827315,3.426679582152076,3.5302487575540713,Leakage_Only_Outlier
COMP_00023,LOT_00,13.812951681679946,13.838473931047108,14.389197437723585,14.098330029792418,523.6976317950995,531.7535523472828,568.0192562910865,570.0042211224165,3.303832905683205,3.311272868485245,3.3509449883776123,3.3166868354639396,Normal
COMP_00024,LOT_00,13.471310271517925,13.433110830584495,13.422509341802826,13.94033577512123,543.4980757116543,548.4145803325612,567.5559385330537,535.0894860712431,3.193912497296544,3.1931061388972592,3.3025952699972483,3.336084906322067,Normal
COMP_00025,LOT_00,14.513149423566004,13.907934289817721,13.805151493205777,13.977838381564782,538.1689091274602,549.8180449030174,533.8366064487406,547.7950790830753,3.3449714577069063,3.4260095337025813,3.4280846216550214,3.4452660101480284,Normal
COMP_00026,LOT_00,13.561841220551418,12.822523112612693,13.749364205730936,13.674207885613429,539.5899425267253,554.1608827990149,546.4970955227703,570.537377723011,3.2722309567673937,3.3176176131702593,3.3639257257448705,3.341638814265061,Normal
COMP_00027,LOT_00,13.212263975186373,86.42303296601835,97.26617987398359,110.31037921502795,561.2580829083115,556.6583045305683,557.7872591134411,573.4528404304688,3.3095013367849035,3.3189777535772187,3.385345053284158,3.4126305851554752,Dynamic_Outlier
COMP_00028,LOT_00,13.13190230979978,12.677391967721869,13.471790355929434,12.751739849378856,542.5497853657022,568.3520205766728,587.4362116016308,560.3008149855034,3.299217254511052,3.327865399555033,3.4344180199516474,3.4241371921306203,Normal
COMP_00029,LOT_00,12.987226424828544,13.3880297540313,14.44114444093555,13.991780336663794,537.6016532477129,553.3499840408246,549.6988508430536,548.9911467819408,3.324001727515087,3.303389254156843,3.3956533795420922,3.347925493562807,Normal
COMP_00030,LOT_00,13.24686049626694,13.192210801701753,13.026697486522973,13.425523385932802,484.21656749645246,509.7737629175139,498.74473346638933,534.0575108843459,3.3939897377884227,3.39078737619608,3.4436806798238773,3.482214065712816,Normal
COMP_00031,LOT_00,13.441274445322327,13.172652749158335,13.643915467519864,13.687038734876454,551.8259849842979,546.6013962347331,530.4374913571676,553.751427473908,3.342261587864454,3.296277957035899,3.391011165695426,3.407276357298012,Normal
COMP_00032,LOT_00,12.844189896302707,13.150797644483388,13.134649522131523,14.001451703184246,572.44894238724,579.3132940486353,578.1385560113114,582.5159821603667,3.3108408941104557,3.351943973584547,3.3648213043384394,3.3971704124654227,Normal
COMP_00033,LOT_00,13.049934838646259,13.516709134513505,13.825981743547258,13.936129909967505,531.2525188835177,545.3493906134828,567.69780893105,549.452051577298,3.362435002414368,3.377879265620605,3.441185633065201,3.460880030403785,Normal
COMP_00034,LOT_00,12.416080445609117,12.739651033797255,12.477607026356859,12.708879926098682,533.9447884266518,527.0745777527434,520.8298403606702,530.0985737509682,3.2547239802280736,3.2792950818354654,3.2941170785047666,3.3160363290402377,Normal
COMP_00035,LOT_00,12.910530885436973,13.160108440539833,13.63240790140283,13.050451915165349,511.2213954366626,537.5146888292039,558.3183576939875,519.1247357578757,3.3411301345286875,3.3314880848559913,3.3622208635479836,3.456416963675508,Normal
COMP_00036,LOT_00,15.321356482271895,15.102277091099905,15.215047599106281,15.106872111693407,625.2171428165013,624.5924300908857,625.6391435051634,637.7746393832965,3.2702197065472545,3.282248813106541,3.3009685711471515,3.3115543169894766,Dynamic_Outlier
COMP_00037,LOT_00,13.32769255205641,12.706984167017772,13.421511775370067,13.247151148451954,523.9288053915532,545.3086719360099,567.9518206378425,565.9974574340373,3.252581397297536,3.316709602780377,3.3490978941194043,3.452001271994464,Normal
COMP_00038,LOT_00,13.321611192503626,13.292883567255496,13.755616701109284,13.184207897608736,491.0527989836192,526.9191994590308,533.6750007631537,520.682155461376,3.303043913783105,3.314232984936678,3.386208434967027,3.463267422640899,Normal
COMP_00039,LOT_00,13.418858677722591,13.845799974091005,13.526207932085082,13.601075495478517,529.836587427996,547.0748646854803,536.7517722262934,545.5002109435056,3.3423603676047304,8.339559762453996,14.486788441455793,24.435599230089892,Timing_Outlier
COMP_00040,LOT_00,13.098693776563561,13.410715431161451,13.014771592439022,14.237714940166086,556.2561355724918,530.3162639298178,554.7498555615099,563.8347114373925,3.319873926320317,3.332818933375266,3.3730959996551673,3.393848714790562,Normal
COMP_00041,LOT_00,13.46382387777848,13.743315120820556,13.844179844888284,14.196342000242298,542.2650564774792,537.4566865647861,544.2204459087886,539.3714835353851,3.305478380101408,3.324288664290689,3.349534787562923,3.372971048869702,Normal
COMP_00042,LOT_00,13.06932934453707,13.404848182704955,13.255260126581128,13.611326260518869,539.0126001121934,534.0699268723224,549.3261767891971,551.1401585405732,3.397174247399292,3.360451436341267,3.420403932733567,3.4543487268285276,Normal
COMP_00043,LOT_00,12.68751052540741,12.951276839895675,12.94714951773837,13.527092637660335,546.2451846320229,547.4149137056997,539.0493092053406,568.35182493723,3.3269797142253292,3.3140895927097858,3.3126528410407157,3.3167976186219597,Normal
COMP_00044,LOT_00,13.946644099050284,13.824464378806566,13.27381310281641,14.689706315651772,512.5920636116091,536.7595763945402,555.5300728068164,548.3610487213443,3.2696329029100486,3.3155631978271547,3.303910295625013,3.3331450637121782,Normal
COMP_00045,LOT_00,13.16179691861472,68.04620999695422,108.27651060711368,109.34722379519653,528.1383569179237,550.7141688493554,548.0625201127922,566.6954130775073,3.2776225404883617,3.319729082204203,3.3157129989569425,3.3617311335030626,Dynamic_Outlier
COMP_00046,LOT_00,13.552331481890107,13.314809854302897,13.947075945836676,13.958828945629843,522.5745899015976,525.6656407148137,512.2553846002846,527.6974718512004,3.1969833441813202,3.2302967364038606,3.2757029224540237,3.3390533541170573,Normal
COMP_00047,LOT_00,12.375500087791202,13.082448753816056,12.796089206894633,13.424379710788957,553.2041946353148,518.4212921114832,526.7922087041053,543.8234437712011,3.276136544543512,3.3365376878372404,3.3856973627056144,3.4098228939907393,Normal
COMP_00048,LOT_00,12.750698077416606,13.340347172772187,13.18001346903868,13.950055727342223,532.4810262532164,520.1577794212744,516.6530634486176,551.0049472646854,3.285961516388891,3.3012090195194186,3.317682520399994,3.3304931970870646,Normal
COMP_00049,LOT_00,12.68000334256067,12.239953532244886,12.864627844832107,12.799095228792961,527.6585303813443,558.9567096327204,572.8862379063834,594.6019404716601,3.3227594226442454,3.3025164994563667,3.3144180458963115,3.4099145279637035,Normal
COMP_00050,LOT_00,13.63154649188454,13.637788832702553,13.942161971842054,14.406000482579095,543.6872464089548,505.328542963658,531.9606335226138,526.8596873705991,3.3235435206072412,3.323967507366778,3.3926251920781136,3.4069041350144404,Normal
COMP_00051,LOT_00,13.890570221770712,14.119791407881328,14.996127410772262,14.0011143809268,544.9897663681526,560.9124025465578,547.8944303563813,571.5375762804487,3.3364228207380866,3.31692769906794,3.387714291607459,3.385891419065981,Normal
COMP_00052,LOT_00,13.452447340020464,13.518835313198299,13.855525782173576,14.459407015790704,522.4776129173547,540.5052681886186,541.6938677042759,553.7110757670755,3.3305155820091064,3.3300134649481805,3.3444904421831554,3.4271585142854266,Normal
COMP_00053,LOT_00,13.851186985984093,13.77461025279035,14.848407161972947,17.34360233252072,554.0988290096471,579.118949476243,624.4855764886711,720.0038658306804,3.2720636572025437,3.248580089399739,3.4162291153772144,3.556938344744911,Drift_Anomaly
COMP_00054,LOT_00,12.865459058757741,13.296524030759295,13.429081832548057,13.513219974329704,532.8648691660032,519.3925949342508,533.9836183271542,526.449698240384,3.239813837886451,3.2416010001786697,3.325183547774575,3.327684891336959,Normal
COMP_00055,LOT_00,13.292278184596203,13.29075610707481,13.127279703751178,13.141978164495546,530.6946239194484,499.7541171376885,531.9160592838643,544.8517766529004,3.3121194899545263,3.313738350382388,3.3477783919596704,3.361952517785129,Normal
COMP_00056,LOT_00,12.674123100404069,13.401690326882663,13.437494166897581,13.14506493634532,536.1288516240866,557.7469360696572,551.7406713849421,565.502702715731,3.2526246854272447,8.862333533276773,12.952190133083109,23.628834570407363,Timing_Outlier
COMP_00057,LOT_00,13.0421057697065,85.01660184527614,105.61563506578274,149.7281376249074,502.16482201722664,525.2428808983824,494.89773069074755,529.4840218711767,3.2833429449664977,3.320248770878815,3.346832590354676,3.4032690123654405,Dynamic_Outlier
COMP_00058,LOT_00,14.095340606696231,13.808165411974352,13.800015291461719,14.047199845471294,549.1401079199227,560.7125939743672,546.3792710467202,586.060446425128,3.273601695962345,3.264983666950702,3.2631946126686473,3.309732693004702,Normal
COMP_00059,LOT_00,12.938661495876179,12.63510205269767,13.063261593128708,13.187415043495559,547.2504999984122,529.6190851585037,548.1435505807792,546.8775617609153,3.3606997903651665,3.375456985320723,3.450632941397845,3.5283379763038694,Normal
COMP_00060,LOT_00,13.361961607300788,13.411548411637241,13.210139238386226,13.665332801704494,578.4571730466955,583.6928795134343,582.3798061907402,581.9758228318964,3.2925034405965716,3.3003824810516234,3.3473244956986186,3.3839801667134872,Normal
COMP_00061,LOT_00,13.409033445990893,13.83756607676117,13.183752152730719,13.499789481675574,508.95006497771647,506.0549552792646,537.0188780584313,534.7446749002149,3.2492245656983427,3.2923190475193267,3.2648150010843766,3.324790739129348,Normal
COMP_00062,LOT_00,13.513758557241488,13.718971726823211,13.459408870024795,13.072698629343948,508.5226902078804,511.9654240048262,557.0925794910222,536.2057726825553,3.3447543849334216,3.3276463532980425,3.3806718938466576,3.3915772777165474,Normal
COMP_00063,LOT_00,14.140488981190382,14.354195800960808,15.918651836986045,17.042443172860576,547.3823324004209,586.0899194468475,626.6441693944194,685.922091571534,3.328356154154402,3.381889956003279,3.5230634029938983,3.5691496366188535,Drift_Anomaly
COMP_00064,LOT_00,13.024987871979906,12.682744955094826,12.977484332705117,13.150486931895239,519.5767803256302,500.14989916683,535.6121651345371,523.4554885787148,3.3627249313181076,3.344109662130221,3.3928540030770242,3.378674114059943,Normal
COMP_00065,LOT_00,13.560653375369084,13.539426819962529,14.702165182575257,14.20526271650934,562.2704302404239,1468.0054173875897,4671.416196673774,7890.219583688408,3.2736027647280825,3.3198700199292883,3.3219021132907116,3.353154863672782,Leakage_Only_Outlier
COMP_00066,LOT_00,13.744659555512628,13.445885763231052,14.331833455891735,13.939704925060992,538.1127175890343,528.9600172039103,536.1753682219689,523.9174147561619,3.2712094491299233,3.284365984201427,3.2461619902484435,3.2489737222433788,Normal
COMP_00067,LOT_00,13.191226781695688,13.256959249062621,13.849935128395504,13.650866034908923,533.4609097427883,505.4686762867095,529.8817521344386,545.2094261591154,3.2838341049464344,3.3471243824650205,3.392891769805732,3.426301775290218,Normal
COMP_00068,LOT_00,12.616306944732859,13.21914734937167,12.953156810826288,13.44127871135545,521.6520350520574,521.3152941178349,553.0147179456155,582.0549553536744,3.2695584608139088,3.295929086260858,3.3034671656400607,3.3301662831851435,Normal
COMP_00069,LOT_00,13.09884564217655,12.782746460515614,13.363155752121845,13.74176055973733,512.5152351137947,532.832193826306,519.5827120589806,528.9477298568327,3.3383647833785264,3.3563881465135035,3.3553700860543656,3.36348804713996,Normal
COMP_00070,LOT_00,12.770927909900848,13.555696772798608,12.780141261333338,13.74797688533065,542.6370593355629,541.9734953827995,523.6237592635224,547.8416415330807,3.330889022598763,3.297364385241883,3.333272751985633,3.383231487792427,Normal
COMP_00071,LOT_00,13.848009659353483,13.317094744941874,13.919203336093197,13.967031348999758,534.8925591534772,501.75400361027596,512.2727169759751,520.0130477733098,3.2883075674035696,3.409373479183483,3.420396799526866,3.4375180367480787,Multivariate_Outlier
COMP_00072,LOT_00,9.989317859214477,10.94917024578062,10.357576113857274,10.854544214557501,410.26857457851054,424.79960584418154,419.71060781490127,408.0402032888092,3.349217566031456,3.3333700700037547,3.299179672442395,3.377046772316971,Dynamic_Outlier
COMP_00073,LOT_00,13.918375956634266,65.56934104521162,103.72049997013218,140.1152843039084,575.3138799520325,574.4252147919913,550.6329395791098,572.5205410606416,3.3170550884169856,3.362330970881855,3.3037984356059815,3.3412753717861676,Dynamic_Outlier
COMP_00074,LOT_00,12.580244674140275,12.419092232261933,12.98141240913742,12.778998034348646,518.506936949888,545.8971853954756,579.0622263066639,563.3148277275723,3.452609202851614,3.4733634499105523,3.5015167550805977,3.5558835723926423,Normal
COMP_00075,LOT_00,12.7479785883548,12.652777345277414,12.862038367869836,12.212131583989777,560.3128372290141,546.0086833664344,557.3505683370091,531.0691162623323,3.3259450284391723,3.3336937167608482,3.3227906192157004,3.4195551580863395,Normal
COMP_00076,LOT_00,13.499751500443365,13.189068875804303,13.682377129671515,13.692006473519939,538.2933974428062,545.0341953599078,562.4098199317599,581.7365479859882,3.5578630490111856,3.5627797359443405,3.5748473722198826,3.608775866890976,Timing_Outlier
COMP_00077,LOT_00,12.847055441409335,13.073193508433695,13.013354892883138,13.318520696902413,568.027131478033,2268.1319505992524,4377.440878446327,8856.00935915919,3.3522820439534957,3.3271978827189934,3.439185415306582,3.480936981349168,Leakage_Only_Outlier
COMP_00078,LOT_00,13.392150819540491,13.542737209921851,13.955122230044795,14.315169609158087,513.991739870282,511.5515422272544,502.58484685031385,522.6481244283528,3.2662305464575927,10.414710550101532,14.275726673199483,15.98966329517382,Timing_Outlier
COMP_00079,LOT_00,9.729249122390245,10.235861764716901,10.146594996224406,10.116727929142856,388.78749696946966,401.57706338215667,407.55433936406246,419.1767317949635,3.341959238288795,3.360158207173909,3.4025557397416684,3.4709521191729005,Dynamic_Outlier
COMP_00080,LOT_00,13.047619328140568,12.88824970184536,13.40215906323248,13.206202803236563,569.0930809714469,2102.758787349066,4704.13634405339,8354.811372394179,3.3252712145843457,3.308397179429946,3.3587415396047833,3.3224114032515364,Leakage_Only_Outlier
COMP_00081,LOT_00,13.316061585992061,13.999163478275152,14.075786513442043,13.63608645629984,530.4760474424703,538.7393230744731,539.448435911696,549.9822876450335,3.32204407802319,3.292926346954785,3.360062879387565,3.4263630704652184,Normal
COMP_00082,LOT_00,13.554112173872328,13.52428734439996,12.740663090684578,13.406188410889241,565.0121641908286,550.273842179955,557.7548919162053,558.2035372721746,3.2681968342553693,9.966320957587676,16.34593037511204,21.844671746298783,Timing_Outlier
COMP_00083,LOT_00,13.264361498275608,12.914577320821477,14.189563690870896,13.767989071595409,540.8332749650019,1857.7766908741642,3307.6926368800055,7168.119137642188,3.2558300677277683,3.311721183806699,3.3924836930463154,3.3539694227488606,Leakage_Only_Outlier
COMP_00084,LOT_00,13.068180127486993,14.54294636012756,13.992698838058093,14.181641103341356,529.1171271906956,545.9274850786247,523.6684038224662,568.0317920576626,3.326536756582228,3.3267397267862955,3.4216832156238484,3.4058746819252526,Normal
COMP_00085,LOT_00,13.52950607630428,13.926217839395335,14.504539790622877,12.962977708478501,503.0096615404805,511.9192342599003,517.5068282273818,549.7163493653509,3.337235487434072,3.362434560596837,3.4010816356684805,3.3769321326251074,Normal
COMP_00086,LOT_00,13.956197609507358,24.696856892939525,13.949836233044051,14.66789207229782,563.9420989994632,994.580007874491,546.3994238491923,553.4830187136591,3.3258829826657514,4.885727614362193,3.284425426550686,3.296170417652835,Multivariate_Outlier
COMP_00087,LOT_00,13.563316682477952,24.6968861460221,13.627313237073373,12.86850892428011,556.2010124553981,983.1652142940331,564.5621990548946,553.4684190875555,3.3718960598758363,5.474468969167427,3.3317676914404055,3.377464926537529,Multivariate_Outlier
COMP_00088,LOT_00,12.778151461887724,13.033512336397477,13.021131596839718,13.43422559536028,489.1870613185343,478.3971387614089,508.72313926087645,511.33149054542906,3.382715743622469,3.4104155639046687,3.431437337208799,3.4103758455800235,Normal
COMP_00089,LOT_00,12.79792115705313,13.34566103950785,13.372459500077518,13.616958645189966,547.9968046504556,553.3483043193098,535.8526984610417,541.5467596245854,3.3627159864623644,3.36068557132248,3.3855022755671262,3.4470183255152245,Normal
COMP_00090,LOT_00,13.709162860711638,14.63625971443728,13.972011592770889,14.264952810909165,557.6175465372743,552.9098731219985,572.2750966571319,559.2537736453561,3.2842243127757222,3.3123976892016103,3.347719339901608,3.368301474700256,Normal
COMP_00091,LOT_00,13.09380532253091,13.700657069557229,13.002113255425641,12.975307896420803,552.1210957491138,538.8926546886084,583.4567949806348,566.1238282171353,3.246595447777351,3.2937304987079217,3.356151051570913,3.4177297534952245,Normal
COMP_00092,LOT_00,13.122791088415795,13.072959493093693,13.458604402378732,13.592915141321232,529.6905607877798,540.4200865576262,560.2716358861786,573.486928210737,3.3396528738097917,3.3766430778638377,3.4485804845715675,3.3997110627717215,Normal
COMP_00093,LOT_00,13.335555723354169,13.30898184376531,13.662719486358348,13.875780546556054,541.968465839069,550.253433001369,549.8219119021068,581.08532374379,3.386996142447457,3.4253677925438684,3.4807931837658463,3.4901098733363605,Normal
COMP_00094,LOT_00,13.17784880901013,13.189110380104376,13.465765036921821,13.453256343269995,543.8828058598812,561.8538065486166,551.587123119397,557.17008318628,3.3006483494078878,3.2879688503121014,3.3336222987025894,3.418108713526778,Normal
COMP_00095,LOT_00,13.810579760865007,14.704081509772788,15.911482145776517,18.05777853733571,525.9058085109566,563.7506114680264,608.7456035234126,707.3969556554891,3.2962813225162564,3.3580551812001462,3.4545031512691624,3.5874421941370422,Drift_Anomaly
COMP_00096,LOT_00,13.116121270602466,13.219814534385751,13.642326764723546,13.868764219962818,527.105134687816,518.5203344247387,514.8449509596863,526.2615715331041,3.3385900370594617,9.275005894450818,12.91389435364438,18.282394354885877,Timing_Outlier
COMP_00097,LOT_00,13.235114739573936,13.197749572956846,13.137435586011865,14.628715728894202,538.8391287257613,2059.818728942647,3608.107535289417,6101.593447453968,3.3578412440406114,3.355107889141376,3.412680399267831,3.427617583130208,Leakage_Only_Outlier
COMP_00098,LOT_00,13.507646990583133,13.36503056137892,13.864532452707298,13.451190534386209,546.9872901856661,553.8021521012674,541.8707708485857,544.8530850809518,3.350851494730299,3.380959711740102,3.380949567796023,3.4043492540902145,Normal
COMP_00099,LOT_00,13.30810654681916,13.298097559590424,13.253745981267851,13.583205603710926,575.232472256572,576.1303824910318,560.8157769350086,576.0476947688809,3.3708754551688456,3.327560584394144,3.3630243947146705,3.3679769030473614,Normal
COMP_00100,LOT_00,12.767243097313346,12.978852705919222,12.442640909359675,13.046134751523455,518.7256981321492,531.6099963906664,545.1875843241605,556.0783635530588,3.376036118613853,3.3742524765855566,3.400058731459007,3.3913880034019357,Normal
COMP_00101,LOT_00,13.174744337686723,14.390688552517537,14.47682821830722,13.853686248919832,502.3335961055491,508.8389246174236,514.2883684570835,503.6639402310974,3.347302767207203,3.364382869953569,3.3774714253234523,3.429409953038187,Normal
COMP_00102,LOT_00,13.711184572312067,13.852656838554909,14.214708138525227,14.30513755845359,522.4021599105878,538.4409548440683,524.6208815899705,522.5039483379937,3.337242679682939,3.310963331954165,3.3549260200819315,3.3940986644972484,Normal
COMP_00103,LOT_00,13.04319926151341,13.619463997080812,13.37264352312454,13.787846175143462,518.8860678865391,522.9318794673213,523.9317715281168,538.9341675567214,3.2649871296540818,3.2925248803835454,3.2898157558036054,3.3266074924628857,Normal
COMP_00104,LOT_00,14.47527463279903,14.582892709878386,14.59076709935478,14.241021416494844,518.4077373247923,514.7302307034203,530.7741257746311,552.8082467761562,3.2787491256488046,3.3149613074556648,3.3794736083232286,3.4591170498617236,Normal
COMP_00105,LOT_00,13.574477438683184,14.071686255824533,14.055350013012683,14.851418922332257,536.5410111621967,561.9341046590549,526.1170033363375,510.54066582420757,3.402233104937949,3.384827756410647,3.4030783226510453,3.4461808036781227,Normal
COMP_00106,LOT_00,13.992594844475365,13.526902629663182,13.627208890840178,13.896666266286916,633.5216669793966,633.1694064255067,624.7758578839305,631.1749041833618,3.3340566541963286,3.3751784604232187,3.385854902250304,3.375906979613967,Leakage_Only_Outlier
COMP_00107,LOT_00,12.301732998326102,12.903596516228612,12.995413352862672,13.711192949830338,561.6727814360969,557.3959469701769,595.3917900425976,591.9627116659968,3.276083142340731,3.2835348414666803,3.3211238841689443,3.3485405621285036,Normal
COMP_00108,LOT_00,12.900213051579925,14.00144024315697,13.606771974451592,13.863827498534619,542.9717481686022,555.0119469009445,563.8785021599141,537.1792019565876,3.620262558846297,3.6465855698322707,3.6911013667563424,3.691400316644979,Timing_Outlier
COMP_00109,LOT_00,12.957632945782557,13.22540598283555,13.047749769961799,13.315890537518483,538.454569320056,534.1293115046958,526.1512912016888,542.5215233052594,3.3114869361182246,3.302862766522308,3.3590885523474987,3.371443727226329,Normal
COMP_00110,LOT_00,13.10107545735198,13.61063597909935,13.834912184773732,14.098047795704293,496.21101864388095,536.5915224772026,517.4789265166305,524.7220009954589,3.2836570715138276,3.2792179596702455,3.292295581888727,3.37679507217468,Normal
COMP_00111,LOT_00,14.353093853668089,14.595995110710824,13.500177346870498,14.600376711447609,502.8078329268746,501.058026712103,513.0588682456705,499.7741839155996,3.3354979811083094,3.357450570849114,3.3780682905446686,3.401599672156123,Normal
COMP_00112,LOT_00,13.105154885565655,13.002365762880165,13.185271507218758,13.06543814746814,550.0934802957014,563.1230841439769,539.1890797313933,548.6620334543476,3.3187852759563965,3.277426872635757,3.3197481314438453,3.3797357143194446,Normal
COMP_00113,LOT_00,14.223948325261183,13.508074441453745,13.717987049641785,14.272394881152985,553.7119969735751,524.6623690765321,501.34383917653275,515.8645568357019,3.4215303860637256,3.363537090046492,3.405267036546908,3.5240390276190863,Normal
COMP_00114,LOT_00,13.976910258060215,13.82227720229823,14.32587800164766,14.797162928069474,540.9551132482045,544.2442544420528,562.1847435914613,542.9106495475187,3.40183887212956,3.3847314352017963,3.3779880943290053,3.4498307039989813,Normal
COMP_00115,LOT_00,13.13003611077566,13.20912522832094,13.239814676866885,13.709707725501193,530.784306464662,542.0512918918649,540.0483635096017,544.6927834906517,3.361672952222628,3.3925208201707484,3.395728414995068,3.406792666970379,Normal
COMP_00116,LOT_00,12.976101325203109,13.372532906821792,13.287750251562331,12.709171035798661,553.6943660941988,549.3614944527092,566.5271916509143,593.5148723008335,3.30119012935037,8.461825060026312,14.318015038374199,15.98819125362151,Timing_Outlier
